geo_state,geo_county,rucc_code
ok,grady_county,1
ok,grant_county,9
ok,greer_county,7
ok,harmon_county,9
ok,harper_county,9
ok,haskell_county,6
ok,hughes_county,7
ok,jackson_county,7
ok,jefferson_county,8
ok,johnston_county,9
ok,kay_county,5
ok,kingfisher_county,6
ok,kiowa_county,6
ok,latimer_county,7
ok,le_flore_county,2
ok,lincoln_county,1
ok,logan_county,1
ok,love_county,9
ok,mcclain_county,1
ok,mccurtain_county,7
ok,mcintosh_county,6
ok,major_county,9
ok,marshall_county,6
ok,mayes_county,6
ok,murray_county,7
ok,muskogee_county,4
ok,noble_county,6
ok,nowata_county,6
ok,okfuskee_county,6
ok,oklahoma_county,1
ok,okmulgee_county,2
ok,osage_county,2
ok,ottawa_county,6
ok,pawnee_county,2
ok,payne_county,4
ok,pittsburg_county,5
ok,pontotoc_county,7
ok,pottawatomie_county,4
ok,pushmataha_county,9
ok,roger_mills_county,9
ok,rogers_county,2
ok,seminole_county,7
ok,sequoyah_county,2
ok,stephens_county,4
ok,texas_county,7
ok,tillman_county,6
ok,tulsa_county,2
ok,wagoner_county,2
ok,washington_county,4
ok,washita_county,7
ok,woods_county,7
ok,woodward_county,7
or,baker_county,7
or,benton_county,3
or,clackamas_county,1
or,clatsop_county,4
or,columbia_county,1
or,coos_county,5
or,crook_county,6
or,curry_county,7
or,deschutes_county,3
or,douglas_county,4
or,gilliam_county,9
or,grant_county,9
or,harney_county,7
or,hood_river_county,6
or,jackson_county,3
or,jefferson_county,6
or,josephine_county,3
or,klamath_county,5
or,lake_county,7
or,lane_county,2
or,lincoln_county,5
or,linn_county,3
or,malheur_county,6
or,marion_county,2
or,morrow_county,6
or,multnomah_county,1
or,polk_county,2
or,sherman_county,9
or,tillamook_county,6
or,umatilla_county,4
or,union_county,7
or,wallowa_county,9
or,wasco_county,6
or,washington_county,1
or,wheeler_county,9
or,yamhill_county,1
pa,adams_county,3
pa,allegheny_county,1
pa,armstrong_county,1
pa,beaver_county,1
pa,bedford_county,6
pa,berks_county,2
pa,blair_county,3
pa,bradford_county,6
pa,bucks_county,1
pa,butler_county,1
pa,cambria_county,3
pa,cameron_county,7
pa,carbon_county,2
pa,centre_county,3
pa,chester_county,1
pa,clarion_county,6
pa,clearfield_county,4
pa,clinton_county,4
pa,columbia_county,3
pa,crawford_county,4
pa,cumberland_county,2
pa,dauphin_county,2
pa,delaware_county,1
pa,elk_county,7
pa,erie_county,2
pa,fayette_county,1
pa,forest_county,9
pa,franklin_county,3
pa,fulton_county,8
pa,greene_county,6
pa,huntingdon_county,6
pa,indiana_county,4
pa,jefferson_county,7
pa,juniata_county,6
pa,lackawanna_county,2
pa,lancaster_county,2
pa,lawrence_county,4
pa,lebanon_county,3
pa,lehigh_county,2
pa,luzerne_county,2
pa,lycoming_county,3
pa,mckean_county,7
pa,mercer_county,2
pa,mifflin_county,4
pa,monroe_county,3
pa,montgomery_county,1
pa,montour_county,3
pa,northampton_county,2
pa,northumberland_county,4
pa,perry_county,2
pa,philadelphia_county,1
pa,pike_county,1
pa,potter_county,9
pa,schuylkill_county,4
pa,snyder_county,7
pa,somerset_county,4
pa,sullivan_county,8
pa,susquehanna_county,6
pa,tioga_county,6
pa,union_county,4
pa,venango_county,4
pa,warren_county,6
pa,washington_county,1
pa,wayne_county,6
pa,westmoreland_county,1
pa,wyoming_county,2
pa,york_county,2
ri,bristol_county,1
ri,kent_county,1
ri,newport_county,1
ri,providence_county,1
ri,washington_county,1
sc,abbeville_county,6
sc,aiken_county,2
sc,allendale_county,6
sc,anderson_county,2
sc,bamberg_county,7
sc,barnwell_county,6
sc,beaufort_county,3
sc,berkeley_county,2
sc,calhoun_county,2
sc,charleston_county,2
sc,cherokee_county,4
sc,chester_county,1
sc,chesterfield_county,6
sc,clarendon_county,6
sc,colleton_county,6
sc,darlington_county,3
sc,dillon_county,6
sc,dorchester_county,2
sc,edgefield_county,2
sc,fairfield_county,2
sc,florence_county,3
sc,georgetown_county,4
sc,greenville_county,2
sc,greenwood_county,4
sc,hampton_county,6
sc,horry_county,2
sc,jasper_county,3
sc,kershaw_county,2
sc,lancaster_county,1
sc,laurens_county,2
sc,lee_county,6
sc,lexington_county,2
sc,mccormick_county,8
sc,marion_county,6
sc,marlboro_county,6
sc,newberry_county,6
sc,oconee_county,4
sc,orangeburg_county,4
sc,pickens_county,2
sc,richland_county,2
sc,saluda_county,2
sc,spartanburg_county,2
sc,sumter_county,3
sc,union_county,2
sc,williamsburg_county,6
sc,york_county,1
sd,aurora_county,9
sd,beadle_county,7
sd,bennett_county,9
sd,bon_homme_county,9
sd,brookings_county,5
sd,brown_county,5
sd,brule_county,9
sd,buffalo_county,9
sd,butte_county,6
sd,campbell_county,9
sd,charles_mix_county,9
sd,clark_county,9
sd,clay_county,6
sd,codington_county,5
sd,corson_county,9
sd,custer_county,3
sd,davison_county,7
sd,day_county,9
sd,deuel_county,9
sd,dewey_county,9
sd,douglas_county,9
sd,edmunds_county,9
sd,fall_river_county,6
sd,faulk_county,9
sd,grant_county,7
sd,gregory_county,9
sd,haakon_county,8
sd,hamlin_county,9
sd,hand_county,9
sd,hanson_county,8
sd,harding_county,9
sd,hughes_county,7
sd,hutchinson_county,8
sd,hyde_county,9
sd,jackson_county,8
sd,jerauld_county,9
sd,jones_county,9
sd,kingsbury_county,9
sd,lake_county,6
sd,lawrence_county,6
sd,lincoln_county,3
sd,lyman_county,9
sd,mccook_county,3
sd,mcpherson_county,9
sd,marshall_county,9
sd,meade_county,3
sd,mellette_county,9
sd,miner_county,8
sd,minnehaha_county,3
sd,moody_county,8
sd,pennington_county,3
sd,perkins_county,8
sd,potter_county,9
sd,roberts_county,9
sd,sanborn_county,9
sd,shannon_county,6
sd,spink_county,9
sd,stanley_county,9
sd,sully_county,9
sd,todd_county,9
sd,tripp_county,7
sd,turner_county,3
sd,union_county,3
sd,walworth_county,7
sd,yankton_county,7
sd,ziebach_county,8
tn,anderson_county,2
tn,bedford_county,4
tn,benton_county,7
tn,bledsoe_county,8
tn,blount_county,2
tn,bradley_county,3
tn,campbell_county,2
tn,cannon_county,1
tn,carroll_county,6
tn,carter_county,3
tn,cheatham_county,1
tn,chester_county,3
tn,claiborne_county,6
tn,clay_county,9
tn,cocke_county,6
tn,coffee_county,4
tn,crockett_county,3
tn,cumberland_county,4
tn,davidson_county,1
tn,decatur_county,9
tn,dekalb_county,6
tn,dickson_county,1
tn,dyer_county,5
tn,fayette_county,1
tn,fentress_county,9
tn,franklin_county,6
tn,gibson_county,4
tn,giles_county,6
tn,grainger_county,2
tn,greene_county,4
tn,grundy_county,8
tn,hamblen_county,3
tn,hamilton_county,2
tn,hancock_county,8
tn,hardeman_county,6
tn,hardin_county,6
tn,hawkins_county,2
tn,haywood_county,6
tn,henderson_county,6
tn,henry_county,7
tn,hickman_county,1
tn,houston_county,8
tn,humphreys_county,6
tn,jackson_county,8
tn,jefferson_county,3
tn,johnson_county,6
tn,knox_county,2
tn,lake_county,9
tn,lauderdale_county,6
tn,lawrence_county,6
tn,lewis_county,6
tn,lincoln_county,6
tn,loudon_county,2
tn,mcminn_county,4
tn,mcnairy_county,6
tn,macon_county,1
tn,madison_county,3
tn,marion_county,2
tn,marshall_county,6
tn,maury_county,1
tn,meigs_county,8
tn,monroe_county,6
tn,montgomery_county,2
tn,moore_county,9
tn,morgan_county,2
tn,obion_county,7
tn,overton_county,7
tn,perry_county,8
tn,pickett_county,9
tn,polk_county,3
tn,putnam_county,4
tn,rhea_county,6
tn,roane_county,2
tn,robertson_county,1
tn,rutherford_county,1
tn,scott_county,6
tn,sequatchie_county,2
tn,sevier_county,4
tn,shelby_county,1
tn,smith_county,1
tn,stewart_county,8
tn,sullivan_county,2
tn,sumner_county,1
tn,tipton_county,1
tn,trousdale_county,1
tn,unicoi_county,3
tn,union_county,2
tn,van_buren_county,9
tn,warren_county,6
tn,washington_county,3
tn,wayne_county,8
tn,weakley_county,7
tn,white_county,7
tn,williamson_county,1
tn,wilson_county,1
tx,anderson_county,7
tx,andrews_county,6
tx,angelina_county,5
tx,aransas_county,2
tx,archer_county,3
tx,armstrong_county,2
tx,atascosa_county,1
tx,austin_county,1
tx,bailey_county,7
tx,bandera_county,1
tx,bastrop_county,1
tx,baylor_county,8
tx,bee_county,6
tx,bell_county,2
tx,bexar_county,1
tx,blanco_county,8
tx,borden_county,8
tx,bosque_county,6
tx,bowie_county,3
tx,brazoria_county,1
tx,brazos_county,3
tx,brewster_county,7
tx,briscoe_county,9
tx,brooks_county,7
tx,brown_county,5
tx,burleson_county,3
tx,burnet_county,6
tx,caldwell_county,1
tx,calhoun_county,6
tx,callahan_county,3
tx,cameron_county,2
tx,camp_county,6
tx,carson_county,2
tx,cass_county,6
tx,castro_county,6
tx,chambers_county,1
tx,cherokee_county,6
tx,childress_county,7
tx,clay_county,3
tx,cochran_county,9
tx,coke_county,8
tx,coleman_county,6
tx,collin_county,1
tx,collingsworth_county,9
tx,colorado_county,6
tx,comal_county,1
tx,comanche_county,7
tx,concho_county,8
tx,cooke_county,6
tx,coryell_county,2
tx,cottle_county,9
tx,crane_county,6
tx,crockett_county,7
tx,crosby_county,2
tx,culberson_county,9
tx,dallam_county,7
tx,dallas_county,1
tx,dawson_county,7
tx,deaf_smith_county,6
tx,delta_county,8
tx,denton_county,1
tx,dewitt_county,6
tx,dickens_county,8
tx,dimmit_county,6
tx,donley_county,8
tx,duval_county,7
tx,eastland_county,6
tx,ector_county,3
tx,edwards_county,9
tx,ellis_county,1
tx,el_paso_county,2
tx,erath_county,4
tx,falls_county,2
tx,fannin_county,6
tx,fayette_county,6
tx,fisher_county,8
tx,floyd_county,6
tx,foard_county,9
tx,fort_bend_county,1
tx,franklin_county,7
tx,freestone_county,7
tx,frio_county,6
tx,gaines_county,7
tx,galveston_county,1
tx,garza_county,6
tx,gillespie_county,7
tx,glasscock_county,8
tx,goliad_county,3
tx,gonzales_county,6
tx,gray_county,6
tx,grayson_county,3
tx,gregg_county,3
tx,grimes_county,6
tx,guadalupe_county,1
tx,hale_county,4
tx,hall_county,9
tx,hamilton_county,6
tx,hansford_county,7
tx,hardeman_county,9
tx,hardin_county,2
tx,harris_county,1
tx,harrison_county,4
tx,hartley_county,7
tx,haskell_county,6
tx,hays_county,1
tx,hemphill_county,7
tx,henderson_county,4
tx,hidalgo_county,2
tx,hill_county,6
tx,hockley_county,6
tx,hood_county,1
tx,hopkins_county,6
tx,houston_county,7
tx,howard_county,4
tx,hudspeth_county,2
tx,hunt_county,1
tx,hutchinson_county,6
tx,irion_county,3
tx,jack_county,6
tx,jackson_county,6
tx,jasper_county,6
tx,jeff_davis_county,9
tx,jefferson_county,2
tx,jim_hogg_county,6
tx,jim_wells_county,4
tx,johnson_county,1
tx,jones_county,3
tx,karnes_county,6
tx,kaufman_county,1
tx,kendall_county,1
tx,kenedy_county,9
tx,kent_county,9
tx,kerr_county,4
tx,kimble_county,7
tx,king_county,9
tx,kinney_county,7
tx,kleberg_county,4
tx,knox_county,9
tx,lamar_county,5
tx,lamb_county,6
tx,lampasas_county,2
tx,la_salle_county,6
tx,lavaca_county,6
tx,lee_county,6
tx,leon_county,8
tx,liberty_county,1
tx,limestone_county,6
tx,lipscomb_county,9
tx,live_oak_county,8
tx,llano_county,7
tx,loving_county,9
tx,lubbock_county,2
tx,lynn_county,2
tx,mcculloch_county,7
tx,mclennan_county,2
tx,mcmullen_county,9
tx,madison_county,6
tx,marion_county,8
tx,martin_county,3
tx,mason_county,9
tx,matagorda_county,4
tx,maverick_county,5
tx,medina_county,1
tx,menard_county,9
tx,midland_county,3
tx,milam_county,6
tx,mills_county,9
tx,mitchell_county,7
tx,montague_county,6
tx,montgomery_county,1
tx,moore_county,7
tx,morris_county,6
tx,motley_county,9
tx,nacogdoches_county,5
tx,navarro_county,4
tx,newton_county,2
tx,nolan_county,6
tx,nueces_county,2
tx,ochiltree_county,7
tx,oldham_county,2
tx,orange_county,2
tx,palo_pinto_county,6
tx,panola_county,6
tx,parker_county,1
tx,parmer_county,7
tx,pecos_county,7
tx,polk_county,6
tx,potter_county,2
tx,presidio_county,7
tx,rains_county,8
tx,randall_county,2
tx,reagan_county,6
tx,real_county,9
tx,red_river_county,6
tx,reeves_county,7
tx,refugio_county,6
tx,roberts_county,9
tx,robertson_county,3
tx,rockwall_county,1
tx,runnels_county,6
tx,rusk_county,3
tx,sabine_county,8
tx,san_augustine_county,9
tx,san_jacinto_county,8
tx,san_patricio_county,2
tx,san_saba_county,7
tx,schleicher_county,8
tx,scurry_county,7
tx,shackelford_county,8
tx,shelby_county,7
tx,sherman_county,9
tx,smith_county,3
tx,somervell_county,1
tx,starr_county,4
tx,stephens_county,7
tx,sterling_county,8
tx,stonewall_county,9
tx,sutton_county,7
tx,swisher_county,6
tx,tarrant_county,1
tx,taylor_county,3
tx,terrell_county,9
tx,terry_county,6
tx,throckmorton_county,9
tx,titus_county,7
tx,tom_green_county,3
tx,travis_county,1
tx,trinity_county,7
tx,tyler_county,6
tx,upshur_county,3
tx,upton_county,8
tx,uvalde_county,6
tx,val_verde_county,5
tx,van_zandt_county,6
tx,victoria_county,3
tx,walker_county,4
tx,waller_county,1
tx,ward_county,6
tx,washington_county,6
tx,webb_county,2
tx,wharton_county,4
tx,wheeler_county,9
tx,wichita_county,3
tx,wilbarger_county,6
tx,willacy_county,6
tx,williamson_county,1
tx,wilson_county,1
tx,winkler_county,6
tx,wise_county,1
tx,wood_county,6
tx,yoakum_county,7
tx,young_county,7
tx,zapata_county,6
tx,zavala_county,7
ut,beaver_county,7
ut,box_elder_county,2
ut,cache_county,3
ut,carbon_county,7
ut,daggett_county,9
ut,davis_county,2
ut,duchesne_county,7
ut,emery_county,7
ut,garfield_county,9
ut,grand_county,7
ut,iron_county,4
ut,juab_county,2
ut,kane_county,6
ut,millard_county,7
ut,morgan_county,2
ut,piute_county,9
ut,rich_county,8
ut,salt_lake_county,1
ut,san_juan_county,7
ut,sanpete_county,6
ut,sevier_county,7
ut,summit_county,4
ut,tooele_county,1
ut,uintah_county,7
ut,utah_county,2
ut,wasatch_county,6
ut,washington_county,3
ut,wayne_county,9
ut,weber_county,2
vt,addison_county,6
vt,bennington_county,6
vt,caledonia_county,7
vt,chittenden_county,3
vt,essex_county,9
vt,franklin_county,3
vt,grand_isle_county,3
vt,lamoille_county,8
vt,orange_county,9
vt,orleans_county,7
vt,rutland_county,4
vt,washington_county,4
vt,windham_county,7
vt,windsor_county,7
va,accomack_county,8
va,albemarle_county,3
va,alleghany_county,6
va,amelia_county,1
va,amherst_county,2
va,appomattox_county,2
va,arlington_county,1
va,augusta_county,3
va,bath_county,8
va,bedford_county,2
va,bland_county,8
va,botetourt_county,2
va,brunswick_county,6
va,buchanan_county,9
va,buckingham_county,3
va,campbell_county,2
va,caroline_county,1
va,carroll_county,7
va,charles_city_county,1
va,charlotte_county,8
va,chesterfield_county,1
va,clarke_county,1
va,craig_county,2
va,culpeper_county,1
va,cumberland_county,8
va,dickenson_county,9
va,dinwiddie_county,1
va,essex_county,6
va,fairfax_county,1
va,fauquier_county,1
va,floyd_county,3
va,fluvanna_county,3
va,franklin_county,2
va,frederick_county,3
va,giles_county,3
va,gloucester_county,1
va,goochland_county,1
va,grayson_county,9
va,greene_county,3
va,greensville_county,6
va,halifax_county,6
va,hanover_county,1
va,henrico_county,1
va,henry_county,4
va,highland_county,8
va,isle_of_wight_county,1
va,james_city_county,1
va,king_and_queen_county,8
va,king_george_county,6
va,king_william_county,1
va,lancaster_county,9
va,lee_county,8
va,loudoun_county,1
va,louisa_county,8
va,lunenburg_county,9
va,madison_county,8
va,mathews_county,1
va,mecklenburg_county,7
va,middlesex_county,8
va,montgomery_county,3
va,nelson_county,3
va,new_kent_county,1
va,northampton_county,8
va,northumberland_county,9
va,nottoway_county,6
va,orange_county,6
va,page_county,6
va,patrick_county,8
va,pittsylvania_county,4
va,powhatan_county,1
va,prince_edward_county,6
va,prince_george_county,1
va,prince_william_county,1
va,pulaski_county,3
va,rappahannock_county,1
va,richmond_county,9
va,roanoke_county,2
va,rockbridge_county,6
va,rockingham_county,3
va,russell_county,7
va,scott_county,2
va,shenandoah_county,6
va,smyth_county,7
va,southampton_county,6
va,spotsylvania_county,1
va,stafford_county,1
va,surry_county,8
va,sussex_county,1
va,tazewell_county,5
va,warren_county,1
va,washington_county,2
va,westmoreland_county,6
va,wise_county,7
va,wythe_county,6
va,york_county,1
va,alexandria_city,1
va,bedford_city,2
va,bristol_city,2
va,buena_vista_city,6
va,charlottesville_city,3
va,chesapeake_city,1
va,colonial_heights_city,1
va,covington_city,6
va,danville_city,4
va,emporia_city,6
va,fairfax_city,1
va,falls_church_city,1
va,franklin_city,6
va,fredericksburg_city,1
va,galax_city,7
va,hampton_city,1
va,harrisonburg_city,3
va,hopewell_city,1
va,lexington_city,6
va,lynchburg_city,2
va,manassas_city,1
va,manassas_park_city,1
va,martinsville_city,4
va,newport_news_city,1
va,norfolk_city,1
va,norton_city,7
va,petersburg_city,1
va,poquoson_city,1
va,portsmouth_city,1
va,radford_city,3
va,richmond_city,1
va,roanoke_city,2
va,salem_city,2
va,staunton_city,3
va,suffolk_city,1
va,virginia_beach_city,1
va,waynesboro_city,3
va,williamsburg_city,1
va,winchester_city,3
wa,adams_county,6
wa,asotin_county,3
wa,benton_county,2
wa,chelan_county,3
wa,clallam_county,5
wa,clark_county,1
wa,columbia_county,3
wa,cowlitz_county,3
wa,douglas_county,3
wa,ferry_county,9
wa,franklin_county,2
wa,garfield_county,8
wa,grant_county,5
wa,grays_harbor_county,4
wa,island_county,4
wa,jefferson_county,6
wa,king_county,1
wa,kitsap_county,2
wa,kittitas_county,4
wa,klickitat_county,6
wa,lewis_county,4
wa,lincoln_county,8
wa,mason_county,4
wa,okanogan_county,6
wa,pacific_county,7
wa,pend_oreille_county,2
wa,pierce_county,1
wa,san_juan_county,9
wa,skagit_county,3
wa,skamania_county,1
wa,snohomish_county,1
wa,spokane_county,2
wa,stevens_county,2
wa,thurston_county,2
wa,wahkiakum_county,8
wa,walla_walla_county,3
wa,whatcom_county,3
wa,whitman_county,4
wa,yakima_county,3
wv,barbour_county,6
wv,berkeley_county,2
wv,boone_county,3
wv,braxton_county,8
wv,brooke_county,3
wv,cabell_county,2
wv,calhoun_county,8
wv,clay_county,3
wv,doddridge_county,9
wv,fayette_county,3
wv,gilmer_county,7
wv,grant_county,7
wv,greenbrier_county,6
wv,hampshire_county,3
wv,hancock_county,3
wv,hardy_county,6
wv,harrison_county,5
wv,jackson_county,6
wv,jefferson_county,1
wv,kanawha_county,3
wv,lewis_county,7
wv,lincoln_county,2
wv,logan_county,6
wv,mcdowell_county,7
wv,marion_county,4
wv,marshall_county,3
wv,mason_county,6
wv,mercer_county,4
wv,mineral_county,3
wv,mingo_county,7
wv,monongalia_county,3
wv,monroe_county,8
wv,morgan_county,8
wv,nicholas_county,6
wv,ohio_county,3
wv,pendleton_county,8
wv,pleasants_county,6
wv,pocahontas_county,9
wv,preston_county,3
wv,putnam_county,2
wv,raleigh_county,3
wv,randolph_county,7
wv,ritchie_county,8
wv,roane_county,6
wv,summers_county,6
wv,taylor_county,6
wv,tucker_county,8
wv,tyler_county,9
wv,upshur_county,7
wv,wayne_county,2
wv,webster_county,9
wv,wetzel_county,6
wv,wirt_county,3
wv,wood_county,3
wv,wyoming_county,6
wi,adams_county,8
wi,ashland_county,7
wi,barron_county,6
wi,bayfield_county,8
wi,brown_county,2
wi,buffalo_county,8
wi,burnett_county,8
wi,calumet_county,3
wi,chippewa_county,3
wi,clark_county,6
wi,columbia_county,2
wi,crawford_county,7
wi,dane_county,2
wi,dodge_county,4
wi,door_county,6
wi,douglas_county,2
wi,dunn_county,6
wi,eau_claire_county,3
wi,florence_county,9
wi,fond_du_lac_county,3
wi,forest_county,9
wi,grant_county,6
wi,green_county,2
wi,green_lake_county,6
wi,iowa_county,2
wi,iron_county,9
wi,jackson_county,6
wi,jefferson_county,4
wi,juneau_county,7
wi,kenosha_county,1
wi,kewaunee_county,2
wi,la_crosse_county,3
wi,lafayette_county,8
wi,langlade_county,6
wi,lincoln_county,6
wi,manitowoc_county,4
wi,marathon_county,3
wi,marinette_county,6
wi,marquette_county,8
wi,menominee_county,8
wi,milwaukee_county,1
wi,monroe_county,6
wi,oconto_county,2
wi,oneida_county,7
wi,outagamie_county,3
wi,ozaukee_county,1
wi,pepin_county,8
wi,pierce_county,1
wi,polk_county,6
wi,portage_county,4
wi,price_county,9
wi,racine_county,3
wi,richland_county,6
wi,rock_county,3
wi,rusk_county,6
wi,st_croix_county,1
wi,sauk_county,4
wi,sawyer_county,7
wi,shawano_county,6
wi,sheboygan_county,3
wi,taylor_county,6
wi,trempealeau_county,6
wi,vernon_county,6
wi,vilas_county,9
wi,walworth_county,4
wi,washburn_county,7
wi,washington_county,1
wi,waukesha_county,1
wi,waupaca_county,6
wi,waushara_county,6
wi,winnebago_county,3
wi,wood_county,4
wy,albany_county,4
wy,big_horn_county,9
wy,campbell_county,5
wy,carbon_county,7
wy,converse_county,6
wy,crook_county,9
wy,fremont_county,7
wy,goshen_county,7
wy,hot_springs_county,7
wy,johnson_county,7
wy,laramie_county,3
wy,lincoln_county,7
wy,natrona_county,3
wy,niobrara_county,9
wy,park_county,7
wy,platte_county,7
wy,sheridan_county,7
wy,sublette_county,9
wy,sweetwater_county,5
wy,teton_county,7
wy,uinta_county,7
wy,washakie_county,7
wy,weston_county,7
pr,adjuntas_municipio,6
pr,aguada_municipio,2
pr,aguadilla_municipio,2
pr,aguas_buenas_municipio,1
pr,aibonito_municipio,1
pr,anasco_municipio,2
pr,arecibo_municipio,3
pr,arroyo_municipio,3
pr,barceloneta_municipio,1
pr,barranquitas_municipio,1
pr,bayamon_municipio,1
pr,cabo_rojo_municipio,3
pr,caguas_municipio,1
pr,camuy_municipio,3
pr,canovanas_municipio,1
pr,carolina_municipio,1
pr,catano_municipio,1
pr,cayey_municipio,1
pr,ceiba_municipio,1
pr,ciales_municipio,1
pr,cidra_municipio,1
pr,coamo_municipio,4
pr,comerio_municipio,1
pr,corozal_municipio,1
pr,culebra_municipio,9
pr,dorado_municipio,1
pr,fajardo_municipio,1
pr,florida_municipio,1
pr,guanica_municipio,2
pr,guayama_municipio,3
pr,guayanilla_municipio,2
pr,guaynabo_municipio,1
pr,gurabo_municipio,1
pr,hatillo_municipio,3
pr,hormigueros_municipio,3
pr,humacao_municipio,1
pr,isabela_municipio,2
pr,jayuya_municipio,6
pr,juana_diaz_municipio,2
pr,juncos_municipio,1
pr,lajas_municipio,3
pr,lares_municipio,2
pr,las_marias_municipio,6
pr,las_piedras_municipio,1
pr,loiza_municipio,1
pr,luquillo_municipio,1
pr,manati_municipio,1
pr,maricao_municipio,6
pr,maunabo_municipio,1
pr,mayaguez_municipio,3
pr,moca_municipio,2
pr,morovis_municipio,1
pr,naguabo_municipio,1
pr,naranjito_municipio,1
pr,orocovis_municipio,1
pr,patillas_municipio,3
pr,penuelas_municipio,2
pr,ponce_municipio,2
pr,quebradillas_municipio,3
pr,rincon_municipio,2
pr,rio_grande_municipio,1
pr,sabana_grande_municipio,3
pr,salinas_municipio,4
pr,san_german_municipio,3
pr,san_juan_municipio,1
pr,san_lorenzo_municipio,1
pr,san_sebastian_municipio,2
pr,santa_isabel_municipio,4
pr,toa_alta_municipio,1
pr,toa_baja_municipio,1
pr,trujillo_alto_municipio,1
pr,utuado_municipio,2
pr,vega_alta_municipio,1
pr,vega_baja_municipio,1
pr,vieques_municipio,7
pr,villalba_municipio,2
pr,yabucoa_municipio,1
pr,yauco_municipio,2
